Values,Values_10_20_09,Values_10_31_10,Values_10_41_31,Values_10_51_46,Values_11_02_02,Values_11_12_16,Values_11_23_26,Values_11_34_07,Values_11_44_45,Values_11_55_23,Values_12_06_00,Values_12_16_36,Values_12_27_12,Values_12_37_04,Values_12_46_44,Values_12_56_40,Values_13_07_48,Values_13_20_05,Values_13_32_18,Values_13_44_00,Values_13_56_25,Values_14_08_55,Values_14_20_38,Values_14_33_05,Values_14_45_36,Values_14_57_50,Values_15_07_17,Values,Values_15_17_12,Values_15_27_03,Values_15_36_48,Values_15_46_33,Values_15_56_15,Values_16_05_57,Values_16_15_39,Values_16_25_19,Values_16_35_00,Values_16_44_39,Values_16_54_22,Values_17_04_02,Values_17_13_45,Values_17_23_24,Values_17_33_03,Values_17_42_41,Values_17_52_23,Values_18_02_02,Values_18_11_41,Values_18_21_21,Values_18_30_59,Values_18_40_35,Values_18_50_12,Values_18_59_52,Values_19_09_32,Values_19_19_11,Values_19_28_47,Values_19_38_25,Values_19_48_03,Values_19_57_42,Values_20_07_21,Values_20_16_59,Values_20_26_36,Values_20_36_15,Values_20_45_51,Values_20_55_27,Values_21_05_04,Values_21_14_42,Values_21_24_20,Values_21_33_57,Values_21_43_33,Values_21_53_10,Values_22_02_51,Values_22_12_30,Values_22_22_12,Values_22_31_49,Values_22_41_23,Values_22_50_59,Values_23_00_35,Values_23_10_13,Values_23_19_50,Values_23_29_25,Values_23_39_03,Values_23_48_40,Values_23_58_14,Values_00_07_49,Values_00_17_25,Values_00_27_00,Values_00_36_35,Values_00_46_10,Values_00_55_47,Values_01_05_22,Values_01_14_59,Values_01_24_35,Values_01_34_09,Values_01_43_44,Values_01_53_20,Values_02_02_56,Values_02_12_31,Values_02_21_41,Values_02_30_43,Values_02_39_31,Values_02_48_21
0.987545029,0.39697854,0.186269962,0.149735847,0.104823051,0.031892999,-0.076489542,-0.224851555,-0.456750811,-0.755514466,-1.079524059,-1.367833468,-1.565245025,-1.6661545,-1.667035336,-1.611843929,-1.541014906,-1.469784588,-1.40305183,-1.342148368,-1.287095972,-1.23739039,-1.192262754,-1.150827768,-1.112218403,-1.075685635,-1.040644812,-1.006676874,-0.985367202,-0.973503839,-0.940955576,-0.908938082,-0.877407646,-0.846351732,-0.815775742,-0.785694341,-0.756126029,-0.727089919,-0.698603935,-0.670683886,-0.643343077,-0.616592202,-0.590439414,-0.564890463,-0.539948879,-0.515616164,-0.491891981,-0.468774344,-0.446259798,-0.424343593,-0.403019856,-0.382281751,-0.362121639,-0.342531226,-0.323501712,-0.305023919,-0.287088422,-0.269685655,-0.252806015,-0.236439945,-0.220578001,-0.205210906,-0.19032959,-0.175925208,-0.161989153,-0.148513051,-0.135488749,-0.1229083,-0.110763934,-0.099048039,-0.087753138,-0.076871868,-0.066396974,-0.056321302,-0.046637807,-0.037339577,-0.028419859,-0.019872103,-0.011690016,-0.003867625,0.003600662,0.010719984,0.017494967,0.023929666,0.030027537,0.03579141,0.041223509,0.04632549,0.051098518,0.055543369,0.059660577,0.063450586,0.066913941,0.070051468,0.07286447,0.075354902,0.077525526,0.079380044,0.080923187,0.082160773,0.083099728,0.083748055
0.987751197,0.401871788,0.193722561,0.159110674,0.116370898,0.046064553,-0.058984061,-0.202570178,-0.427893257,-0.717881635,-1.031109588,-1.308460866,-1.497225198,-1.592678482,-1.592485042,-1.539579181,-1.472741307,-1.406128606,-1.344018627,-1.287476734,-1.236453081,-1.190452604,-1.148743208,-1.110481997,-1.074840838,-1.041102724,-1.008707724,-0.97725517,-0.95749329,-0.946480593,-0.916223873,-0.886398645,-0.856967275,-0.827922281,-0.799273447,-0.771039342,-0.743242013,-0.715903822,-0.689045672,-0.662686108,-0.636840931,-0.611523108,-0.586742851,-0.562507775,-0.538823088,-0.515691808,-0.493114965,-0.471091812,-0.449620024,-0.42869589,-0.408314503,-0.388469937,-0.369155425,-0.350363523,-0.33208627,-0.314315334,-0.297042151,-0.280258044,-0.263954337,-0.24812244,-0.232753928,-0.217840595,-0.203374499,-0.189347979,-0.175753668,-0.162584485,-0.149833623,-0.137494522,-0.12556084,-0.114026426,-0.102885289,-0.09213157,-0.081759527,-0.071763521,-0.06213802,-0.052877607,-0.043977008,-0.035431129,-0.027235103,-0.019384344,-0.011874617,-0.004702093,0.00213658,0.008644235,0.014823146,0.020675012,0.026200975,0.031401658,0.036277247,0.040827595,0.045052365,0.048951193,0.052523873,0.055770547,0.058691896,0.061289317,0.063565085,0.065522474,0.067165859,0.068500763,0.069533875,0.070273026
0.987962659,0.407242198,0.201812404,0.169221073,0.128770092,0.061242536,-0.040250579,-0.178751444,-0.397089742,-0.677809157,-0.979764206,-1.245838451,-1.425933396,-1.51618576,-1.515360722,-1.465270176,-1.40296737,-1.34149915,-1.284509327,-1.232791365,-1.186222139,-1.144316967,-1.106383592,-1.071625449,-1.039257267,-1.008597548,-0.979113882,-0.950426116,-0.932363922,-0.92228483,-0.89454102,-0.867116737,-0.839980987,-0.813131767,-0.786583576,-0.760359174,-0.734484417,-0.708985166,-0.683885561,-0.659207141,-0.634968476,-0.61118509,-0.587869553,-0.565031645,-0.542678574,-0.520815195,-0.499444239,-0.478566533,-0.458181221,-0.438285975,-0.418877194,-0.399950205,-0.38149945,-0.36351867,-0.346001075,-0.328939503,-0.312326569,-0.296154798,-0.280416738,-0.265105064,-0.250212652,-0.235732643,-0.221658485,-0.207983955,-0.194703167,-0.181810566,-0.169300905,-0.157169222,-0.145410798,-0.134021128,-0.122995876,-0.112330849,-0.102021965,-0.092065238,-0.082456769,-0.073192754,-0.0642695,-0.055683456,-0.047431261,-0.039509791,-0.031916221,-0.024648088,-0.01770335,-0.011080432,-0.004778267,0.001203698,0.006865508,0.01220675,0.017226627,0.021924069,0.026297875,0.030346878,0.03407013,0.037467094,0.040537834,0.043283198,0.045704973,0.047806014,0.049590333,0.051063157,0.052230936,0.053101317
0.988178777,0.413066453,0.210509214,0.180030337,0.141976291,0.077373696,-0.02035275,-0.153471945,-0.364433086,-0.635409344,-0.925620615,-1.180112439,-1.351512746,-1.436797911,-1.435744242,-1.388943929,-1.331657107,-1.275795259,-1.224359889,-1.177868911,-1.13612497,-1.09865502,-1.064809436,-1.033841508,-1.005012359,-0.977679097,-0.95133931,-0.925635222,-0.909406277,-0.900333807,-0.875298112,-0.850459266,-0.825793374,-0.801304253,-0.777011379,-0.752941927,-0.729125762,-0.705592446,-0.682369558,-0.659481844,-0.636950868,-0.614794951,-0.593029267,-0.571666028,-0.55071471,-0.530182287,-0.510073475,-0.49039097,-0.471135681,-0.452306954,-0.433902794,-0.415920075,-0.398354742,-0.381202009,-0.364456539,-0.348112619,-0.332164314,-0.316605611,-0.301430545,-0.286633295,-0.272208279,-0.258150213,-0.244454151,-0.231115519,-0.218130109,-0.205494078,-0.193203921,-0.181256437,-0.169648691,-0.158377967,-0.147441726,-0.136837564,-0.126563179,-0.116616344,-0.106994893,-0.097696723,-0.088719801,-0.080062194,-0.071722106,-0.06369793,-0.055988299,-0.048592155,-0.041508795,-0.034737932,-0.028279718,-0.022134768,-0.016304137,-0.010789283,-0.005591984,-0.000714232,0.003841911,0.008074477,0.011981782,0.015562612,0.01881642,0.021743504,0.024345163,0.026623827,0.028583146,0.030228039,0.031564708,0.032600605
0.988398906,0.419320666,0.219781887,0.191500579,0.155943542,0.094402653,0.000643001,-0.126811826,-0.330020507,-0.590799452,-0.868815891,-1.111430899,-1.274104342,-1.35463039,-1.353707686,-1.310614951,-1.258760249,-1.208900645,-1.163390397,-1.122469973,-1.085867461,-1.05312271,-1.023631211,-0.996699186,-0.971637229,-0.947843741,-0.924848453,-0.902317559,-0.888037863,-0.880035557,-0.857878331,-0.835786609,-0.813743955,-0.791760251,-0.769860137,-0.748075355,-0.72643992,-0.704987228,-0.683748446,-0.662751686,-0.642021679,-0.621579724,-0.601443801,-0.581628764,-0.562146577,-0.543006566,-0.524215667,-0.505778688,-0.487698545,-0.46997651,-0.452612439,-0.435604997,-0.418951878,-0.402650006,-0.386695734,-0.371085024,-0.355813616,-0.340877175,-0.326271424,-0.311992253,-0.29803581,-0.284398564,-0.271077355,-0.258069416,-0.245372375,-0.232984249,-0.22090341,-0.209128549,-0.197658633,-0.18649285,-0.175630559,-0.165071244,-0.154814469,-0.14485985,-0.135207026,-0.125855662,-0.116805446,-0.108056115,-0.099607487,-0.09145951,-0.083612315,-0.07606627,-0.068822045,-0.061880651,-0.055243482,-0.048912324,-0.042889344,-0.037177045,-0.031778192,-0.026695696,-0.021932481,-0.017491312,-0.013374611,-0.009584266,-0.006121439,-0.002986383,-0.000178293,0.00230483,0.004466259,0.006310597,0.00784378,0.009073049
0.988622404,0.425980453,0.229598566,0.203592826,0.170624401,0.112272036,0.022667643,-0.098854617,-0.293953434,-0.544101513,-0.809491397,-1.039943888,-1.193847787,-1.269793603,-1.269315048,-1.230287593,-1.184215274,-1.140687354,-1.101409292,-1.066343815,-1.035144668,-1.007365802,-0.98244996,-0.959758904,-0.938655303,-0.918581125,-0.899100039,-0.879903534,-0.867672229,-0.860794558,-0.841662436,-0.822457894,-0.8031722,-0.783821458,-0.764435574,-0.745050933,-0.72570577,-0.706437395,-0.687280642,-0.66826709,-0.649424747,-0.630778024,-0.612347849,-0.594151874,-0.576204719,-0.558518235,-0.541101768,-0.523962421,-0.507105316,-0.490533842,-0.474249904,-0.458254154,-0.442546224,-0.42712494,-0.411988528,-0.397134807,-0.382561363,-0.368265707,-0.354245411,-0.340498225,-0.327022173,-0.313815616,-0.300877307,-0.288206408,-0.275802498,-0.263665556,-0.251795932,-0.240194303,-0.228861621,-0.217799056,-0.20700794,-0.19648971,-0.18624586,-0.1762779,-0.166587331,-0.157175628,-0.148044242,-0.139194617,-0.130628219,-0.12234658,-0.114351348,-0.106644346,-0.099227627,-0.092103519,-0.085274664,-0.078744032,-0.072514904,-0.066590834,-0.060975573,-0.055672957,-0.050686771,-0.046020578,-0.041677541,-0.037660226,-0.033970413,-0.030608918,-0.027575434,-0.024868412,-0.022484966,-0.020420829,-0.01867035,-0.017226525
0.988848628,0.433020998,0.239926716,0.216267113,0.185970047,0.130922623,0.045649695,-0.069687047,-0.256337318,-0.495442169,-0.747792716,-0.965803659,-1.110881838,-1.182394063,-1.182623908,-1.147958265,-1.107952147,-1.071018994,-1.038217018,-1.009232354,-0.983645065,-0.961024316,-0.940861855,-0.92257711,-0.905586946,-0.889378746,-0.873551573,-0.857823262,-0.84772322,-0.842015913,-0.826032746,-0.809834738,-0.793421,-0.776813915,-0.760048676,-0.743166313,-0.726209281,-0.70921881,-0.692233427,-0.675288211,-0.658414505,-0.641639899,-0.624988356,-0.608480425,-0.592133495,-0.575962065,-0.559978017,-0.54419089,-0.528608147,-0.513235441,-0.498076866,-0.483135207,-0.468412176,-0.45390864,-0.439624834,-0.425560563,-0.411715386,-0.398088777,-0.384680272,-0.37148959,-0.358516726,-0.34576203,-0.333226251,-0.320910561,-0.308816563,-0.296946268,-0.285302063,-0.273886667,-0.26270307,-0.251754471,-0.241044217,-0.230575736,-0.220352487,-0.21037791,-0.200655392,-0.191188248,-0.181979714,-0.173032963,-0.164351128,-0.15593734,-0.147794783,-0.139926744,-0.132336671,-0.125028218,-0.118005283,-0.111272023,-0.104832839,-0.098692341,-0.092855269,-0.087326386,-0.08211034,-0.077211499,-0.07263377,-0.068380405,-0.064453812,-0.060855378,-0.057585315,-0.054642534,-0.052024559,-0.049727484,-0.047745966,-0.046073264
0.989076939,0.440417124,0.2507332,0.22948258,0.201930405,0.150293495,0.069515401,-0.039398855,-0.217281439,-0.444952506,-0.683869636,-0.889164952,-1.025345133,-1.092535587,-1.093687091,-1.06361753,-1.029894816,-0.999753573,-0.973609149,-0.950873503,-0.931054045,-0.913736119,-0.898461831,-0.884709897,-0.871953021,-0.859725426,-0.847662674,-0.835509728,-0.827608025,-0.823108337,-0.81037589,-0.797283744,-0.783838873,-0.77006991,-0.756017268,-0.741726549,-0.727244358,-0.712615788,-0.697883012,-0.683084589,-0.66825519,-0.653425595,-0.638622832,-0.62387039,-0.609188484,-0.594594326,-0.58010241,-0.565724793,-0.551471369,-0.537350144,-0.523367497,-0.509528436,-0.495836847,-0.482295727,-0.468907408,-0.455673765,-0.442596406,-0.429676844,-0.416916647,-0.404317563,-0.391881619,-0.3796112,-0.367509099,-0.355578539,-0.343823179,-0.332247092,-0.320854732,-0.309650879,-0.29864058,-0.28782908,-0.277221754,-0.266824036,-0.256641358,-0.246679098,-0.236942538,-0.227436841,-0.218167036,-0.20913803,-0.200354628,-0.191821569,-0.183543574,-0.175525402,-0.167771897,-0.160288046,-0.153079006,-0.146150123,-0.139506925,-0.133155076,-0.127100311,-0.121348323,-0.11590463,-0.110774411,-0.105962324,-0.101472317,-0.097307439,-0.093469664,-0.089959739,-0.086777057,-0.083919579,-0.081383782,-0.079164664,-0.077255782
0.989306703,0.448143367,0.261984358,0.243197572,0.218454281,0.170322194,0.094188922,-0.00808258,-0.176898685,-0.392767891,-0.617876142,-0.810185339,-0.937376994,-1.000320546,-1.002554305,-0.977252072,-0.949963461,-0.92674599,-0.907379054,-0.891003966,-0.877056783,-0.86513981,-0.854846436,-0.845715797,-0.837277586,-0.829113871,-0.820897481,-0.812401014,-0.806749272,-0.803486157,-0.794084582,-0.784178016,-0.773781216,-0.762928931,-0.751666652,-0.740044406,-0.728112807,-0.715920685,-0.703513761,-0.690933984,-0.67821929,-0.665403607,-0.652516997,-0.639585878,-0.626633292,-0.613679178,-0.600740668,-0.587832364,-0.57496663,-0.562153866,-0.549402778,-0.536720643,-0.524113566,-0.511586716,-0.499144563,-0.486791089,-0.474529989,-0.462364843,-0.450299274,-0.43833708,-0.426482336,-0.414739474,-0.403113336,-0.391609197,-0.380232771,-0.368990189,-0.35788796,-0.346932918,-0.336132155,-0.325492949,-0.315022687,-0.304728796,-0.294618668,-0.284699605,-0.274978774,-0.265463173,-0.256159614,-0.24707473,-0.238214991,-0.229586738,-0.221196226,-0.21304968,-0.205153342,-0.197513527,-0.190136651,-0.183029252,-0.176197982,-0.169649566,-0.163390734,-0.157428115,-0.151768103,-0.146416694,-0.141379309,-0.136660604,-0.132264284,-0.128192928,-0.124447838,-0.121028917,-0.117934585,-0.115161739,-0.11270575,-0.110560506
0.989537296,0.45617404,0.273646093,0.257369753,0.235489497,0.190944896,0.119592529,0.024166659,-0.135305337,-0.339027797,-0.54997044,-0.729025618,-0.84711828,-0.905851142,-0.909273755,-0.888846577,-0.868076577,-0.85185025,-0.83932021,-0.829361591,-0.82134059,-0.814877033,-0.809616086,-0.805157929,-0.801089912,-0.797042542,-0.792726345,-0.787941798,-0.784576387,-0.782570608,-0.776558681,-0.769897978,-0.762610845,-0.754737934,-0.746329585,-0.737440029,-0.728123685,-0.718432938,-0.708416886,-0.69812073,-0.68758555,-0.67684832,-0.665942056,-0.654896043,-0.643736097,-0.632484849,-0.621162038,-0.609784799,-0.59836795,-0.586924279,-0.575464817,-0.563999109,-0.552535476,-0.541081262,-0.52964307,-0.518226986,-0.506838779,-0.495484088,-0.484168576,-0.472898072,-0.461678674,-0.450516833,-0.439419411,-0.4283937,-0.417447435,-0.406588762,-0.395826208,-0.385168618,-0.374625086,-0.364204882,-0.353917368,-0.34377192,-0.333777855,-0.323944366,-0.314280471,-0.304794973,-0.295496442,-0.286393214,-0.277493404,-0.268804936,-0.260335586,-0.252093033,-0.244084908,-0.236318846,-0.228802517,-0.221543648,-0.214550014,-0.207829402,-0.201389538,-0.195237991,-0.189382037,-0.183828499,-0.178583569,-0.173652628,-0.169040051,-0.164749045,-0.160781489,-0.157137821,-0.153816955,-0.150816238,-0.148131453,-0.14575686
0.989768102,0.464483312,0.285683951,0.271956207,0.252983035,0.212096583,0.145646816,0.057251398,-0.092620817,-0.283875618,-0.480314964,-0.645850225,-0.754712286,-0.809230715,-0.813893757,-0.798385543,-0.784152912,-0.774921487,-0.769228254,-0.765687411,-0.763596914,-0.762594405,-0.762376879,-0.762605683,-0.762926024,-0.763017032,-0.762627027,-0.761584356,-0.760526473,-0.759790624,-0.757205764,-0.753831709,-0.7496981,-0.744851185,-0.739345851,-0.733240245,-0.726592326,-0.719457782,-0.711888872,-0.703933851,-0.69563677,-0.687037499,-0.678171877,-0.669071937,-0.659766175,-0.650279829,-0.640635171,-0.630851804,-0.620946944,-0.610935717,-0.600831432,-0.590645858,-0.58038949,-0.570071802,-0.55970149,-0.549286697,-0.538835223,-0.528354711,-0.517852815,-0.507337336,-0.496816336,-0.486298225,-0.475791815,-0.465306353,-0.454851518,-0.444437408,-0.434074492,-0.423773556,-0.413545627,-0.403401898,-0.393353637,-0.383412111,-0.373588499,-0.363893829,-0.354338918,-0.344934327,-0.335690341,-0.326616962,-0.317723914,-0.309020678,-0.300516523,-0.292220563,-0.284141799,-0.276289173,-0.2686716,-0.261297986,-0.254177225,-0.24731816,-0.240729519,-0.23441981,-0.228397197,-0.222669335,-0.217243204,-0.212124917,-0.207319542,-0.20283093,-0.198661566,-0.194812452,-0.191283025,-0.18807112,-0.18517297,-0.182583251
0.989998518,0.473045271,0.298063212,0.286913563,0.270881185,0.233711237,0.172270922,0.09107209,-0.048967426,-0.227458462,-0.409076396,-0.560827673,-0.660305669,-0.710565073,-0.716464347,-0.705855072,-0.698113348,-0.695817873,-0.696902879,-0.699727504,-0.703523115,-0.707945185,-0.712742147,-0.717636142,-0.722329966,-0.72655116,-0.730085619,-0.732789294,-0.734044907,-0.73458337,-0.735441449,-0.735375053,-0.734420722,-0.732629909,-0.730061677,-0.726777734,-0.722839247,-0.718304912,-0.713229874,-0.707665195,-0.701657674,-0.695249879,-0.688480292,-0.681383538,-0.673990649,-0.666329339,-0.658424301,-0.650297495,-0.641968441,-0.63345451,-0.624771202,-0.615932428,-0.606950776,-0.597837772,-0.588604121,-0.579259945,-0.569814989,-0.56027882,-0.55066099,-0.540971185,-0.531219338,-0.521415722,-0.511571004,-0.501696282,-0.491803085,-0.481903356,-0.472009411,-0.462133875,-0.452289613,-0.442489645,-0.432747057,-0.423074917,-0.413486185,-0.403993648,-0.394609848,-0.385347042,-0.376217169,-0.367231841,-0.358402348,-0.349739682,-0.341254573,-0.332957534,-0.324858915,-0.31696894,-0.309297753,-0.301855425,-0.29465196,-0.287697251,-0.28100102,-0.274572719,-0.268421398,-0.262555556,-0.256982964,-0.251710486,-0.246743896,-0.242087712,-0.237745048,-0.233717499,-0.230005061,-0.226606091,-0.223517315,-0.22073387
0.990227955,0.481834,0.310748975,0.302198104,0.289129704,0.255722036,0.199382774,0.125527373,-0.004470058,-0.169926918,-0.336425649,-0.474130981,-0.564049383,-0.609963848,-0.617038918,-0.611244662,-0.609882771,-0.614402507,-0.622149695,-0.63123478,-0.640824171,-0.65059088,-0.66033393,-0.669835405,-0.678854972,-0.687167985,-0.694597381,-0.701026206,-0.704585886,-0.706394717,-0.710689683,-0.713931706,-0.71616374,-0.717441974,-0.717829199,-0.717390273,-0.716189188,-0.714287295,-0.711742301,-0.708607784,-0.704933026,-0.700763045,-0.696138751,-0.691097159,-0.685671653,-0.679892256,-0.673785925,-0.667376835,-0.660686675,-0.65373493,-0.646539173,-0.639115336,-0.631477987,-0.623640587,-0.61561574,-0.607415431,-0.599051237,-0.590534529,-0.581876643,-0.573089026,-0.56418336,-0.555171655,-0.546066308,-0.536880138,-0.527626398,-0.518318747,-0.50897122,-0.499598159,-0.490214142,-0.480833898,-0.471472215,-0.462143853,-0.452863452,-0.443645457,-0.434504047,-0.42545309,-0.416506103,-0.407676241,-0.398976293,-0.390418711,-0.382015635,-0.373778941,-0.365720284,-0.357851147,-0.350182872,-0.342726679,-0.335493663,-0.328494755,-0.321740666,-0.315241782,-0.309008045,-0.303048795,-0.297372604,-0.291987095,-0.286898765,-0.282112818,-0.277633021,-0.273461591,-0.269599112,-0.266044505,-0.26279503,-0.259846326
0.99045584,0.490823647,0.32370625,0.317765895,0.307673976,0.278061555,0.226899331,0.160514364,0.040744121,-0.111434791,-0.262537832,-0.385938086,-0.466099621,-0.507541866,-0.515675892,-0.514549052,-0.519392,-0.530545353,-0.544782147,-0.559970851,-0.57521446,-0.59020291,-0.604784527,-0.618800011,-0.632064747,-0.644400929,-0.655667707,-0.665774475,-0.671613123,-0.674679877,-0.682383195,-0.688913501,-0.694319578,-0.698661808,-0.702006203,-0.704420297,-0.705970473,-0.706720337,-0.706729794,-0.706054599,-0.704746211,-0.702851821,-0.700414503,-0.697473429,-0.694064111,-0.690218683,-0.685966172,-0.681332794,-0.676342234,-0.671015938,-0.665373391,-0.659432402,-0.65320937,-0.646719549,-0.6399773,-0.632996326,-0.625789895,-0.618371037,-0.610752723,-0.602948016,-0.594970198,-0.586832862,-0.57854998,-0.570135945,-0.561605573,-0.552974091,-0.544257099,-0.535470506,-0.526630457,-0.517753249,-0.508855236,-0.499952738,-0.491061949,-0.482198856,-0.473379168,-0.464618258,-0.45593113,-0.447332395,-0.438836269,-0.43045659,-0.42220685,-0.414100232,-0.406149653,-0.39836781,-0.390767214,-0.383360202,-0.376158936,-0.369175369,-0.362421183,-0.355907692,-0.349645719,-0.343645447,-0.33791625,-0.332466518,-0.327303482,-0.322433048,-0.317859659,-0.313586177,-0.309613809,-0.305942075,-0.302568806,-0.299490193
0.990681618,0.499988491,0.336900049,0.333572907,0.326459178,0.300661988,0.254736852,0.195928976,0.086546012,-0.052138801,-0.187592161,-0.296432213,-0.366618733,-0.403420529,-0.412440436,-0.415770161,-0.426579834,-0.444125343,-0.464623606,-0.485708076,-0.506419744,-0.526464515,-0.545738293,-0.564138619,-0.581535018,-0.597795202,-0.612813409,-0.626524418,-0.63460089,-0.638904392,-0.649964345,-0.659741094,-0.668288588,-0.675670782,-0.681956341,-0.68721495,-0.691514905,-0.69492162,-0.697496793,-0.699297985,-0.700378485,-0.700787342,-0.700569506,-0.699766029,-0.698414308,-0.696548347,-0.694199029,-0.691394399,-0.688159945,-0.684518882,-0.68049243,-0.676100095,-0.671359937,-0.666288834,-0.660902733,-0.655216893,-0.6492461,-0.643004877,-0.63650766,-0.629768955,-0.622803469,-0.615626204,-0.608252535,-0.600698245,-0.592979542,-0.585113043,-0.577115739,-0.569004935,-0.560798175,-0.55251316,-0.544167653,-0.535779382,-0.527365951,-0.518944753,-0.510532896,-0.502147144,-0.493803874,-0.485519054,-0.477308231,-0.469186552,-0.461168783,-0.453269347,-0.445502366,-0.437881703,-0.430420987,-0.423133638,-0.416032852,-0.409131577,-0.402442444,-0.395977676,-0.389748966,-0.383767332,-0.378042947,-0.37258497,-0.367401372,-0.362498775,-0.357882312,-0.353555515,-0.349520244,-0.345776647,-0.342323169,-0.339156595
0.990904751,0.509303015,0.35029548,0.349575142,0.345430453,0.323455364,0.282811175,0.231666245,0.132804956,0.007801763,-0.111771828,-0.205802198,-0.265776113,-0.297729214,-0.307406251,-0.314919126,-0.331395261,-0.355032677,-0.381509721,-0.408231923,-0.434179498,-0.459073025,-0.482853846,-0.505474127,-0.526855562,-0.546909714,-0.565564522,-0.582778963,-0.593035621,-0.598545697,-0.612886551,-0.62584527,-0.637480218,-0.647858243,-0.657050036,-0.665126864,-0.672158406,-0.678211408,-0.683348914,-0.687629887,-0.69110907,-0.693837024,-0.695860252,-0.69722139,-0.69795944,-0.698110017,-0.697705611,-0.696775867,-0.695347852,-0.693446339,-0.691094079,-0.688312076,-0.685119857,-0.681535731,-0.677577046,-0.673260421,-0.668601978,-0.663617539,-0.658322817,-0.652733569,-0.646865731,-0.640735524,-0.634359525,-0.627754714,-0.620938493,-0.613928673,-0.606743441,-0.599401308,-0.59192103,-0.584321529,-0.576621797,-0.568840804,-0.560997399,-0.553110226,-0.545197648,-0.53727768,-0.529367949,-0.52148566,-0.513647587,-0.505870085,-0.498169106,-0.490560236,-0.48305873,-0.47567955,-0.468437395,-0.461346713,-0.454421695,-0.447676245,-0.441123911,-0.434777803,-0.428650462,-0.422753724,-0.417098551,-0.411694866,-0.406551382,-0.401675442,-0.397072881,-0.392747922,-0.388703098,-0.384939218,-0.381455374,-0.378248986
0.991124724,0.51874197,0.363857839,0.365728764,0.364533085,0.346373782,0.311038003,0.267620691,0.179389144,0.068225433,-0.03526379,-0.114242723,-0.163749027,-0.190606652,-0.200657406,-0.212018494,-0.233799891,-0.263171415,-0.295291112,-0.327343716,-0.35824969,-0.387742646,-0.415806822,-0.442446385,-0.467632854,-0.491319662,-0.513466803,-0.53405607,-0.546418272,-0.553095436,-0.570616515,-0.586669062,-0.601315036,-0.614623433,-0.626666297,-0.63751586,-0.64724262,-0.655914138,-0.663594334,-0.670343131,-0.676216329,-0.681265623,-0.685538725,-0.689079534,-0.691928352,-0.694122121,-0.695694675,-0.696677,-0.697097504,-0.696982285,-0.696355398,-0.69523913,-0.693654261,-0.691620324,-0.689155857,-0.686278638,-0.683005914,-0.679354606,-0.675341491,-0.670983371,-0.666297204,-0.661300212,-0.656009964,-0.650444425,-0.644621976,-0.63856141,-0.6322819,-0.625802952,-0.61914433,-0.612325977,-0.605367921,-0.598290183,-0.591112679,-0.583855133,-0.576536999,-0.569177392,-0.561795043,-0.554408263,-0.547034931,-0.539692497,-0.532397996,-0.525168085,-0.518019065,-0.510966926,-0.504027364,-0.497215798,-0.490547359,-0.484036858,-0.477698723,-0.47154691,-0.465594781,-0.459854964,-0.454339194,-0.449058142,-0.444021257,-0.4392366,-0.434710717,-0.430448532,-0.426453267,-0.422726421,-0.419267762,-0.41607538
0.991341044,0.528280445,0.377552705,0.381990233,0.38371268,0.369349645,0.339333209,0.303686684,0.226166046,0.12896901,0.041741509,-0.021954472,-0.060723362,-0.082202284,-0.092290237,-0.10710455,-0.133770615,-0.168462396,-0.205836478,-0.242863891,-0.278406126,-0.312207866,-0.344293318,-0.374715651,-0.403493518,-0.430619952,-0.456085117,-0.479892061,-0.494267619,-0.50206275,-0.522637443,-0.541670909,-0.559227811,-0.5753785,-0.590195652,-0.603751807,-0.616117689,-0.627361126,-0.637546411,-0.64673397,-0.654980227,-0.662337623,-0.668854706,-0.674576296,-0.679543675,-0.68379481,-0.68736459,-0.690285074,-0.692585751,-0.694293794,-0.695434325,-0.696030679,-0.696104663,-0.695676808,-0.694766622,-0.693392823,-0.691573565,-0.689326644,-0.686669687,-0.683620315,-0.680196284,-0.676415596,-0.672296584,-0.66785797,-0.663118888,-0.658098884,-0.652817894,-0.647296196,-0.641554341,-0.635613078,-0.629493262,-0.623215761,-0.616801363,-0.610270684,-0.603644091,-0.596941631,-0.590182981,-0.583387411,-0.576573765,-0.569760462,-0.562965506,-0.556206512,-0.549500735,-0.5428651,-0.536316221,-0.529870413,-0.523543683,-0.51735169,-0.511309688,-0.505432432,-0.499734064,-0.494227971,-0.488926628,-0.483841436,-0.47898256,-0.474358773,-0.469977328,-0.465843851,-0.461962271,-0.458334788,-0.454961875,-0.451842324
