Values,Values_10_18_12,Values_10_29_10,Values_10_39_21,Values_10_49_27,Values_10_59_32,Values_11_09_34,Values_11_20_20,Values_11_31_02,Values_11_41_27,Values_11_51_53,Values_12_02_21,Values_12_12_46,Values_12_23_10,Values_12_33_13,Values_12_42_44,Values_12_52_25,Values_13_02_46,Values_13_14_20,Values_13_26_28,Values_13_37_54,Values_13_50_00,Values_14_02_18,Values_14_14_24,Values_14_26_08,Values_14_38_28,Values_14_50_48,Values_15_01_34,Values_15_10_59,Values,Values_15_20_57,Values_15_30_34,Values_15_40_10,Values_15_49_43,Values_15_59_17,Values_16_08_49,Values_16_18_23,Values_16_27_54,Values_16_37_26,Values_16_46_59,Values_16_56_30,Values_17_06_02,Values_17_15_35,Values_17_25_05,Values_17_34_36,Values_17_44_05,Values_17_53_36,Values_18_03_07,Values_18_12_37,Values_18_22_08,Values_18_31_37,Values_18_41_06,Values_18_50_35,Values_19_00_06,Values_19_09_36,Values_19_19_06,Values_19_28_34,Values_19_38_02,Values_19_47_30,Values_19_57_00,Values_20_06_30,Values_20_16_00,Values_20_25_29,Values_20_34_58,Values_20_44_25,Values_20_53_53,Values_21_03_22,Values_21_12_51,Values_21_22_19,Values_21_31_47,Values_21_41_15,Values_21_50_42,Values_22_00_13,Values_22_09_44,Values_22_19_19,Values_22_28_47,Values_22_38_13,Values_22_47_40,Values_22_57_08,Values_23_06_36,Values_23_16_04,Values_23_25_30,Values_23_34_56,Values_23_44_24,Values_23_53_52,Values_00_03_17,Values_00_12_43,Values_00_22_10,Values_00_31_36,Values_00_41_01,Values_00_50_27,Values_00_59_52,Values_01_09_18,Values_01_18_45,Values_01_28_10,Values_01_37_33,Values_01_46_59,Values_01_56_25,Values_02_05_51,Values_02_15_13,Values_02_24_07,Values_02_33_00
0.973554733,0.719351147,0.542895084,0.47234806,0.447998728,0.479323622,0.604022479,0.763240643,0.843915475,0.876683051,0.888705266,0.899108795,0.927180111,0.982028,1.05572311,1.125139912,1.180360179,1.224508719,1.261818416,1.294001261,1.321185694,1.343140623,1.35986708,1.371712018,1.379265242,1.38321557,1.384242715,1.382957875,1.379881126,1.37892545,1.375440316,1.369980099,1.363774405,1.357038966,1.34994252,1.342616276,1.335161721,1.327656942,1.320161718,1.31272158,1.305371024,1.298136033,1.291036045,1.284085468,1.277294843,1.27067172,1.264221318,1.257947021,1.251850733,1.245933142,1.240193906,1.23463178,1.229244704,1.224029861,1.218983701,1.214101963,1.209379669,1.204811127,1.200389914,1.196108865,1.191960068,1.187934854,1.184023804,1.180216758,1.176502846,1.172870531,1.169307674,1.165801616,1.16233929,1.15890735,1.155492329,1.152080814,1.148659644,1.145216122,1.141738235,1.138214882,1.134636094,1.130993253,1.127279291,1.123488862,1.119618504,1.115666749,1.111634209,1.107523626,1.103339866,1.099089889,1.094782656,1.090429002,1.086041464,1.081634062,1.077222043,1.072821595,1.068449532,1.064122963,1.059858955,1.055674203,1.051584713,1.047605521,1.043750439,1.040031858,1.036460591,1.033045777
0.973930999,0.720555977,0.538711818,0.465924431,0.440437454,0.470566123,0.593005466,0.751018124,0.833347161,0.868223017,0.881998051,0.893835169,0.923057142,0.978287021,1.051869338,1.12045805,1.173635688,1.214851411,1.248860871,1.277740885,1.301812393,1.320922916,1.335083957,1.344615909,1.350066387,1.35207992,1.351296899,1.348296768,1.343575439,1.342233502,1.337543061,1.330531647,1.322806257,1.314576497,1.306006952,1.297226097,1.288333699,1.279406854,1.270504859,1.261673123,1.252946254,1.244350502,1.235905657,1.227626516,1.219524007,1.211606044,1.203878163,1.196343999,1.189005639,1.18186387,1.174918364,1.168167803,1.161609964,1.155241776,1.149059353,1.143058011,1.13723228,1.131575903,1.126081834,1.120742242,1.115548507,1.110491235,1.105560273,1.100744735,1.09603305,1.091413018,1.086871892,1.082396474,1.077973238,1.073588472,1.069228444,1.064879584,1.060528683,1.056163111,1.051771028,1.047341615,1.042865285,1.038333893,1.033740923,1.029081661,1.024353331,1.019555203,1.014688667,1.009757265,1.004766683,0.999724697,0.994641078,0.989527447,0.984397091,0.979264727,0.97414624,0.969058376,0.96401842,0.959043852,0.954151999,0.9493597,0.944682989,0.940136805,0.935734746,0.931488877,0.927409578,0.923505463
0.974317861,0.722403414,0.536344082,0.462179021,0.436246535,0.465742903,0.586345595,0.743486718,0.827867365,0.865302088,0.881277026,0.894914584,0.925508587,0.981204625,1.054657228,1.122392506,1.173534771,1.211849018,1.242603544,1.268236852,1.289262236,1.305605758,1.317288609,1.324603304,1.328053837,1.328239158,1.325759297,1.321161119,1.314915707,1.313216849,1.307414955,1.298977755,1.289859871,1.2802644,1.270351426,1.260246372,1.250046999,1.239829148,1.229651401,1.219558825,1.209585947,1.199759102,1.190098265,1.180618468,1.171330887,1.162243664,1.153362527,1.144691252,1.136231998,1.127985556,1.11995152,1.112128418,1.104513789,1.097104246,1.089895507,1.082882426,1.076059001,1.069418386,1.062952902,1.056654044,1.050512499,1.044518166,1.038660191,1.032927004,1.027306387,1.021785538,1.016351172,1.010989629,1.005687005,1.000429307,0.995202626,0.989993316,0.984788207,0.979574808,0.974341528,0.96907789,0.963774742,0.958424455,0.953021101,0.947560614,0.942040914,0.936462009,0.930826055,0.925137374,0.919402442,0.91362982,0.907830048,0.902015488,0.896200132,0.89039935,0.884629617,0.878908195,0.873252798,0.867681237,0.862211071,0.856859257,0.851641832,0.846573626,0.841668019,0.836936747,0.83238977,0.82803519
0.974715106,0.72488515,0.535770649,0.461079826,0.435388143,0.464819393,0.584030172,0.740660599,0.827499386,0.867942456,0.886557486,0.902355119,0.934545836,0.990814803,1.064152665,1.131047282,1.180209835,1.215710996,1.243317646,1.265823454,1.283931583,1.297645152,1.306993577,1.312240066,1.313843824,1.312357385,1.308339851,1.30230511,1.2946991,1.292682823,1.285895174,1.276198818,1.265856208,1.25506364,1.243976407,1.232716602,1.221379708,1.210040058,1.198755276,1.187569863,1.176518057,1.165626081,1.154913916,1.144396663,1.134085589,1.123988925,1.114112461,1.104459992,1.095033646,1.085834117,1.076860842,1.068112117,1.059585187,1.051276295,1.043180734,1.035292866,1.027606147,1.020113146,1.012805563,1.005674248,0.998709232,0.991899759,0.985234334,0.978700778,0.972286302,0.965977595,0.959760924,0.953622265,0.947547437,0.941522266,0.935532757,0.929565288,0.923606808,0.917645046,0.911668723,0.905667763,0.899633491,0.893558822,0.887438432,0.881268906,0.875048851,0.86877899,0.862462209,0.856103573,0.849710293,0.843291658,0.836858915,0.830425108,0.824004864,0.817614145,0.811269953,0.804990009,0.798792404,0.792695238,0.786716259,0.780872515,0.775180029,0.769653511,0.764306122,0.759149282,0.754192548,0.749443537
0.975122501,0.727989937,0.536956743,0.462569501,0.437787305,0.467712282,0.585986783,0.742484661,0.832187283,0.876076091,0.897753464,0.91605404,0.950062621,1.007029937,1.080298682,1.146403104,1.193689365,1.226521988,1.251148427,1.27070747,1.28608718,1.297364719,1.304575556,1.307952104,1.307907937,1.304948848,1.299592988,1.29232136,1.283554839,1.281269229,1.273648255,1.262893629,1.25152743,1.239738977,1.227678569,1.215464739,1.203190466,1.19092834,1.178734802,1.166653571,1.154718387,1.142955173,1.131383733,1.12001907,1.108872392,1.097951877,1.087263255,1.076810228,1.066594796,1.056617476,1.046877476,1.037372812,1.028100387,1.019056059,1.010234676,1.001630117,0.993235314,0.985042282,0.977042144,0.969225164,0.961580786,0.954097681,0.946763805,0.939566465,0.932492411,0.925527928,0.918658955,0.911871213,0.905150358,0.898482143,0.891852593,0.8852482,0.878656118,0.872064368,0.865462045,0.858839515,0.852188611,0.845502807,0.838777383,0.832009557,0.825198596,0.818345896,0.811455021,0.804531712,0.79758385,0.790621376,0.783656167,0.776701863,0.769773653,0.762888009,0.756062391,0.74931491,0.742663976,0.736127928,0.729724666,0.723471298,0.717383816,0.711476807,0.705763218,0.700254175,0.694958858,0.689884447
0.975539796,0.731703746,0.539854886,0.466566941,0.443334116,0.474292149,0.592085848,0.748836481,0.841797443,0.889546292,0.914679582,0.93579999,0.971837005,1.029641679,1.102914715,1.1683148,1.213873122,1.244234508,1.266105095,1.282955186,1.29585021,1.30493681,1.310253664,1.312000898,1.310546018,1.306348333,1.299885619,1.291606615,1.281907644,1.279407262,1.271125369,1.259538547,1.247374005,1.234814053,1.222003893,1.209058358,1.19606774,1.183102702,1.170218305,1.157457298,1.144852734,1.132430058,1.120208736,1.10820352,1.096425421,1.084882445,1.07358015,1.062522058,1.051709962,1.041144144,1.030823541,1.020745856,1.010907646,1.001304381,0.99193049,0.982779399,0.973843568,0.965114519,0.956582876,0.948238405,0.940070061,0.93206605,0.924213894,0.916500511,0.908912312,0.901435308,0.894055234,0.886757685,0.879528271,0.872352784,0.865217372,0.858108732,0.851014302,0.843922459,0.836822718,0.829705922,0.822564425,0.815392261,0.808185294,0.800941346,0.793660296,0.786344155,0.778997096,0.771625462,0.764237717,0.756844366,0.749457825,0.742092241,0.734763273,0.727487821,0.720283723,0.713169409,0.706163548,0.699284664,0.69255077,0.68597901,0.679585332,0.6733842,0.667388364,0.661608679,0.656053994,0.6507311
0.97596672,0.736009951,0.544405932,0.472969284,0.451886662,0.484387159,0.602144615,0.759530129,0.856122425,0.908111966,0.937056108,0.961278792,0.999537349,1.0583261,1.131700318,1.196513289,1.240532065,1.268666482,1.288055761,1.302484622,1.313185812,1.320369403,1.324073866,1.324465627,1.321866174,1.316689227,1.309373392,1.300336316,1.28995074,1.287294159,1.278535866,1.266357652,1.253633558,1.240539011,1.227214139,1.213770016,1.200294153,1.18685515,1.173506548,1.160289967,1.147237627,1.13437435,1.121719125,1.109286333,1.097086675,1.085127891,1.073415289,1.061952145,1.050740001,1.039778874,1.029067414,1.018603018,1.008381915,0.998399223,0.988649002,0.979124295,0.969817163,0.960718733,0.951819231,0.94310804,0.93457375,0.92620423,0.917986704,0.909907838,0.901953845,0.894110599,0.886363764,0.878698936,0.871101801,0.863558297,0.856054795,0.848578279,0.841116539,0.83365836,0.826193713,0.818713932,0.811211896,0.803682181,0.796121205,0.788527346,0.780901037,0.773244832,0.765563437,0.757863704,0.750154591,0.742447072,0.734754001,0.72708994,0.719470925,0.711914195,0.704437884,0.697060674,0.689801427,0.682678806,0.675710901,0.66891487,0.662306607,0.655900462,0.649709006,0.643742861,0.638010591,0.632518655
0.976402987,0.740889534,0.550540245,0.481654271,0.463274559,0.49778766,0.615932423,0.774321659,0.87488691,0.931454478,0.96451699,0.992082623,1.032731998,1.092652911,1.166243228,1.230612155,1.273313127,1.299503954,1.31672788,1.329063661,1.337898956,1.343499883,1.345900845,1.345233369,1.341773528,1.335891017,1.327987127,1.31845014,1.307630624,1.304877791,1.295831381,1.283306314,1.270263996,1.256873268,1.243269328,1.229559549,1.215828642,1.20214309,1.188554824,1.17510424,1.161822619,1.148734055,1.135856968,1.123205278,1.110789307,1.098616464,1.086691764,1.075018211,1.063597079,1.052428123,1.041509729,1.030839024,1.020411956,1.010223361,1.000267009,0.990535651,0.981021061,0.971714081,0.962604669,0.953681956,0.94493431,0.936349406,0.927914316,0.919615601,0.911439418,0.903371646,0.89539801,0.887504235,0.87967619,0.871900066,0.864162539,0.856450954,0.848753507,0.841059429,0.833359163,0.825644545,0.817908958,0.810147495,0.802357081,0.794536595,0.786686956,0.778811183,0.770914424,0.763003955,0.755089128,0.747181287,0.739293632,0.731441038,0.723639828,0.715907498,0.708262398,0.700723392,0.693309479,0.686039418,0.678931342,0.672002404,0.665268444,0.658743708,0.652440614,0.64636959,0.640538967,0.634954936
0.976848289,0.746321308,0.558178999,0.492482897,0.477302984,0.514251528,0.633177032,0.792916053,0.897755516,0.959186753,0.996620536,1.027722149,1.070902263,1.132098338,1.206031446,1.270118589,1.311748746,1.336308968,1.351714378,1.362314422,1.369637176,1.373996333,1.375418123,1.373998301,1.369968743,1.363657366,1.355430633,1.345649715,1.334644846,1.331854483,1.322703815,1.310069469,1.296942189,1.283484679,1.269827497,1.256074471,1.242307595,1.228591249,1.21497574,1.2015002,1.188194922,1.175083221,1.162182896,1.149507364,1.137066533,1.124867464,1.112914872,1.101211491,1.089758354,1.07855499,1.067599569,1.056889014,1.046419075,1.036184393,1.026178556,1.016394137,1.006822748,0.99745508,0.988280964,0.979289424,0.970468751,0.96180658,0.95328998,0.94490555,0.936639537,0.928477955,0.920406719,0.91241179,0.904479332,0.896595867,0.888748453,0.880924851,0.873113701,0.865304701,0.857488778,0.849658249,0.841806985,0.833930548,0.826026323,0.818093623,0.810133778,0.802150192,0.79414837,0.786135915,0.778122482,0.77011969,0.762140989,0.75420148,0.746317686,0.738507276,0.730788749,0.723181086,0.715703374,0.708374423,0.701212387,0.6942344,0.687456248,0.680892088,0.674554216,0.668452906,0.662596309,0.656990416
0.977302301,0.752282148,0.567235563,0.505302254,0.493757061,0.533510053,0.653571779,0.814975329,0.924342149,0.990864272,1.032862248,1.067641059,1.113458066,1.176061053,1.250468767,1.314448194,1.355270725,1.378532338,1.392485268,1.401723791,1.407900202,1.411366507,1.412136638,1.410270151,1.405956601,1.399485041,1.391190173,1.381408792,1.370453007,1.367680234,1.358597281,1.346074637,1.333078138,1.319764959,1.306261426,1.292668091,1.279064396,1.265512722,1.252061803,1.238749531,1.225605217,1.212651399,1.199905251,1.187379693,1.175084227,1.163025584,1.151208205,1.139634602,1.128305615,1.117220614,1.106377634,1.09577348,1.085403806,1.075263174,1.065345104,1.055642126,1.046145821,1.036846875,1.027735134,1.018799665,1.010028832,1.001410373,0.992931498,0.984578984,0.976339297,0.968198707,0.960143432,0.952159769,0.944234255,0.936353823,0.928505961,0.920678885,0.912861705,0.905044592,0.897218945,0.889377544,0.881514708,0.873626423,0.865710472,0.857766537,0.849796284,0.841803419,0.833793721,0.825775033,0.817757225,0.809752101,0.801773278,0.793835998,0.785956906,0.778153774,0.770445186,0.762850184,0.755387897,0.748077157,0.740936114,0.733981874,0.727230175,0.7206951,0.714388853,0.708321596,0.702501354,0.696933979
0.977764682,0.758747243,0.57761693,0.519948502,0.512406464,0.555274185,0.676783276,0.840127514,0.954220507,1.02599747,1.072689266,1.111232349,1.159755549,1.223880399,1.298893022,1.362942959,1.403227793,1.425530714,1.438404249,1.446659681,1.452056079,1.454974079,1.455411389,1.453391505,1.449064191,1.442683167,1.434554951,1.424995097,1.414300106,1.411594429,1.402733043,1.390518529,1.377843337,1.364859849,1.351690677,1.338433463,1.325165347,1.311946883,1.298825354,1.285837495,1.2730117,1.260369775,1.247928319,1.235699793,1.223693345,1.21191543,1.200370277,1.189060242,1.177986057,1.167147019,1.156541124,1.146165171,1.13601483,1.126084703,1.116368378,1.106858471,1.097546672,1.088423803,1.079479865,1.070704112,1.062085116,1.053610859,1.045268818,1.037046074,1.028929422,1.020905498,1.012960907,1.005082368,0.997256855,0.989471759,0.981715038,0.973975385,0.966242382,0.958506669,0.950760096,0.942995874,0.935208724,0.927395006,0.919552838,0.911682204,0.903785032,0.895865258,0.887928851,0.879983819,0.872040162,0.864109798,0.856206428,0.848345368,0.840543317,0.832818089,0.825188294,0.817672993,0.81029132,0.803062096,0.796003453,0.789132465,0.782464826,0.776014563,0.769793817,0.763812678,0.758079093,0.752598833
0.978235072,0.765690335,0.589225174,0.536249887,0.533010107,0.579240915,0.702459409,0.86797612,0.986935333,1.064065035,1.11551578,1.157855623,1.209115814,1.274856044,1.350596134,1.414891499,1.454905968,1.47658708,1.488749426,1.496392143,1.501362909,1.504061256,1.504465173,1.50256287,1.498467485,1.492401469,1.484647139,1.475502239,1.465250412,1.462654199,1.454145415,1.442405032,1.430210889,1.417711408,1.405026095,1.39225012,1.379458643,1.36671063,1.354052088,1.341518734,1.329138154,1.316931517,1.304914928,1.293100474,1.281497025,1.270110841,1.25894603,1.248004881,1.237288115,1.226795062,1.216523789,1.2064712,1.196633103,1.187004268,1.177578475,1.168348555,1.159306443,1.150443223,1.141749187,1.133213897,1.124826263,1.116574623,1.108446835,1.100430384,1.092512491,1.084680234,1.076920682,1.069221026,1.061568728,1.053951665,1.046358284,1.038777757,1.031200135,1.023616503,1.016019132,1.008401626,1.000759058,0.993088106,0.985387166,0.977656456,0.969898101,0.962116195,0.954316831,0.946508107,0.938700092,0.930904745,0.923135792,0.915408558,0.907739743,0.900147149,0.892649371,0.885265449,0.878014488,0.870915283,0.86398593,0.857243469,0.850703556,0.84438018,0.838285443,0.8324294,0.826819961,0.821462869
0.978713094,0.773083974,0.601958886,0.554029711,0.555320775,0.605099607,0.730237334,0.898109786,1.022013946,1.104527553,1.160738754,1.206854641,1.260843938,1.328268129,1.404845025,1.469550563,1.509550693,1.530933612,1.542737038,1.550118167,1.554994944,1.557776392,1.558417912,1.556873868,1.553224519,1.547665522,1.540459263,1.531889293,1.522229268,1.519776761,1.511725831,1.500591563,1.48900416,1.47710898,1.465023084,1.452839668,1.440632287,1.428458603,1.41636357,1.404382065,1.392541012,1.380861072,1.369357972,1.35804353,1.346926441,1.336012874,1.325306916,1.314810897,1.304525632,1.294450591,1.284584027,1.274923065,1.265463766,1.256201185,1.247129412,1.238241615,1.229530088,1.220986293,1.212600924,1.204363961,1.19626475,1.188292082,1.180434285,1.172679324,1.165014916,1.157428641,1.149908076,1.142440924,1.135015153,1.127619142,1.120241827,1.112872848,1.105502704,1.098122897,1.09072608,1.083306204,1.075858648,1.068380351,1.060869929,1.053327776,1.045756153,1.038159251,1.030543229,1.022916218,1.015288295,1.007671408,1.000079257,0.992527128,0.985031676,0.977610651,0.970282598,0.963066503,0.955981424,0.949046105,0.942278602,0.935695917,0.929313673,0.923145838,0.917204495,0.911499692,0.906039344,0.900829205
0.979198357,0.780899765,0.61571456,0.573109205,0.579089576,0.632538093,0.759751236,0.93011174,1.058977635,1.146840946,1.207753307,1.257574367,1.314247442,1.383396996,1.460902356,1.526166731,1.566389604,1.587775682,1.59954689,1.606988746,1.612071488,1.615204894,1.616319676,1.615338475,1.612312883,1.607416525,1.600896266,1.593025147,1.584069733,1.581786612,1.57427176,1.56384026,1.552950228,1.541744879,1.530339524,1.518825909,1.507276387,1.495747633,1.484283802,1.472919135,1.461680069,1.450586906,1.439655129,1.428896411,1.418319389,1.407930253,1.397733178,1.387730642,1.377923662,1.368311958,1.358894073,1.349667458,1.340628535,1.331772746,1.323094596,1.314587689,1.306244775,1.298057789,1.290017913,1.282115631,1.274340801,1.266682739,1.259130301,1.251671991,1.24429606,1.236990629,1.229743806,1.22254382,1.215379153,1.208238677,1.201111804,1.19398862,1.18686004,1.179717947,1.172555335,1.165366453,1.158146936,1.150893935,1.14360623,1.136284343,1.128930616,1.121549288,1.114146533,1.106730471,1.099311141,1.09190044,1.084511999,1.077161032,1.06986411,1.062638906,1.055503883,1.048477954,1.041580106,1.034829027,1.028242719,1.021838148,1.015630909,1.009634957,1.003862377,0.998323232,0.993025469,0.98797489
0.979690453,0.789108605,0.630387923,0.593310218,0.604070107,0.661248349,0.790639602,0.96356877,1.097352503,1.190469201,1.255967148,1.309376831,1.36865342,1.439541621,1.518046159,1.583997264,1.624654786,1.646315743,1.658348088,1.666136657,1.671686873,1.675401498,1.677185321,1.676932002,1.674669031,1.670552894,1.664819344,1.657734534,1.649560763,1.647464214,1.640537003,1.63087034,1.620734273,1.61027078,1.599594109,1.588795089,1.577945284,1.567100711,1.556304989,1.545591946,1.534987716,1.524512404,1.51418139,1.50400633,1.493995928,1.484156506,1.474492432,1.465006439,1.455699844,1.446572714,1.437623975,1.428851497,1.420252151,1.411821852,1.403555601,1.395447516,1.387490876,1.379678161,1.372001101,1.364450743,1.357017509,1.349691281,1.342461485,1.335317187,1.328247198,1.321240188,1.314284803,1.307369792,1.300484137,1.29361719,1.286758805,1.279899486,1.273030526,1.266144144,1.259233635,1.252293498,1.245319576,1.238309184,1.231261224,1.224176295,1.217056782,1.209906931,1.202732892,1.195542737,1.188346437,1.181155804,1.173984376,1.166847262,1.159760932,1.152742954,1.145811693,1.13898597,1.132284693,1.125726476,1.119329269,1.113109994,1.107084227,1.101265914,1.095667156,1.090298049,1.085166592,1.080278659
0.980188961,0.797680916,0.645875157,0.61445769,0.630022234,0.690931639,0.822551819,0.998079415,1.136679371,1.234895926,1.304813533,1.361655212,1.423423685,1.496036009,1.575587506,1.642329149,1.683603441,1.705775888,1.718323707,1.726703405,1.732939787,1.737422001,1.740028581,1.740627489,1.73922688,1.735970972,1.731088672,1.724842695,1.717493733,1.715592958,1.70928,1.700408144,1.691051294,1.681351048,1.67142125,1.66135232,1.651215439,1.641066287,1.630948213,1.620894849,1.610932213,1.601080372,1.591354744,1.581767098,1.572326314,1.563038952,1.553909676,1.544941561,1.536136313,1.527494424,1.519015282,1.510697248,1.502537708,1.494533114,1.486679021,1.478970115,1.471400253,1.4639625,1.456649179,1.449451925,1.442361752,1.435369129,1.428464062,1.421636188,1.414874876,1.408169338,1.401508745,1.394882344,1.388279595,1.381690291,1.375104701,1.368513704,1.361908927,1.355282888,1.348629131,1.341942364,1.335218597,1.328455264,1.32165135,1.314807495,1.307926093,1.301011365,1.294069411,1.287108229,1.280137699,1.273169528,1.266217139,1.259295523,1.25242103,1.24561111,1.238884018,1.23225847,1.225753284,1.219386998,1.213177501,1.207141674,1.20129507,1.195651635,1.190223491,1.185020779,1.180051564,1.175321809
0.980693443,0.806586867,0.662074021,0.636381851,0.656715419,0.721302991,0.85515392,1.033261166,1.176522474,1.279634377,1.353762329,1.413845688,1.477967429,1.552262979,1.632885555,1.700495565,1.742536067,1.765418023,1.778693168,1.787863932,1.794960339,1.800352644,1.803893673,1.805429385,1.804953423,1.802602429,1.79860247,1.793215996,1.786704511,1.785001572,1.779307286,1.771231882,1.762652083,1.753709883,1.744519322,1.735170882,1.725735736,1.716269529,1.70681559,1.697407559,1.688071513,1.678827632,1.669691503,1.66067512,1.651787643,1.643035962,1.634425118,1.625958605,1.617638582,1.609466033,1.601440861,1.593561967,1.585827299,1.578233885,1.570777866,1.563454528,1.556258328,1.549182937,1.542221279,1.535365592,1.528607482,1.521938001,1.515347729,1.508826858,1.502365299,1.495952782,1.489578971,1.483233586,1.47690652,1.470587975,1.464268591,1.457939577,1.451592854,1.445221191,1.438818341,1.432379181,1.425899846,1.419377857,1.412812246,1.406203669,1.3995545,1.392868916,1.386152945,1.379414496,1.372663344,1.365911077,1.359170995,1.35245796,1.345788192,1.339179017,1.33264857,1.326215459,1.319898402,1.313715859,1.307685654,1.301824623,1.296148297,1.290670624,1.285403752,1.28035787,1.275541117,1.270959553
